system:index,Biota_Overlap,DEM,Endemicity,LST_Day_1km,NDVI,Rel_Occupancy,Rel_Species_Richness,id,.geo
690,-1.1570063146976965,106.88482917527054,0.8295068128187282,15144.010249170555,0.7287874532558543,0.6527598811960746,0.20023010186171467,8690,"{""type"":""Polygon"",""coordinates"":[[[-62.0000737,-8.851622199999998],[-61.0000744,-8.851622199999998],[-61.0000744,-7.835525700000001],[-62.0000737,-7.835525700000001],[-62.0000737,-8.851622199999998]]]}"
691,-1.1553043435124655,114.27475282608128,0.797645256276034,15058.009804409356,0.8292999434907433,0.7167581397838363,0.06519119595497717,8691,"{""type"":""Polygon"",""coordinates"":[[[-61.0000744,-8.851622199999998],[-60.0000751,-8.851622199999998],[-60.0000751,-7.835525700000001],[-61.0000744,-7.835525700000001],[-61.0000744,-8.851622199999998]]]}"
1532,1.2667267250109309,545.0213234079148,-0.058021057282167936,14863.502159801139,,-0.9823788609417033,0.5703205924049386,7532,"{""type"":""Polygon"",""coordinates"":[[[-77.0000629,5.2684122],[-76.0000636,5.2684122],[-76.0000636,6.2790281],[-77.0000629,6.2790281],[-77.0000629,5.2684122]]]}"
1533,1.0316222563103252,1787.572137141113,0.37694482316653255,14790.18042408255,0.6584632460303859,-0.9823788609417033,1.7597592610569495,7533,"{""type"":""Polygon"",""coordinates"":[[[-76.0000636,5.2684122],[-75.0000643,5.2684122],[-75.0000643,6.2790281],[-76.0000636,6.2790281],[-76.0000636,5.2684122]]]}"
1534,1.0688528759872538,688.0690012262172,0.36846144606558323,15001.883908730744,0.6665972694348133,-0.6538542990118669,1.2641598157852783,7534,"{""type"":""Polygon"",""coordinates"":[[[-75.0000643,5.2684122],[-74.000065,5.2684122],[-74.000065,6.2790281],[-75.0000643,6.2790281],[-75.0000643,5.2684122]]]}"
1535,1.3534011835180664,2584.228475970394,-0.0493448761561964,14719.146092163688,0.6171871600857712,-0.5443461117019213,0.5703205924049386,7535,"{""type"":""Polygon"",""coordinates"":[[[-74.000065,5.2684122],[-73.0000657,5.2684122],[-73.0000657,6.2790281],[-74.000065,6.2790281],[-74.000065,5.2684122]]]}"
1536,1.9497773770526472,1763.586775936468,-0.6108753894952303,14771.149923386436,0.5570721078357266,-0.9823788609417033,-0.12351863097540104,7536,"{""type"":""Polygon"",""coordinates"":[[[-73.0000657,5.2684122],[-72.0000665,5.2684122],[-72.0000665,6.2790281],[-73.0000657,6.2790281],[-73.0000657,5.2684122]]]}"
1537,0.3019545481350257,172.89959881984188,0.1766066100902559,15249.096224735196,0.5238848874819323,2.2100508401649455,-1.6227951278792418,7537,"{""type"":""Polygon"",""coordinates"":[[[-72.0000665,5.2684122],[-71.0000672,5.2684122],[-71.0000672,6.2790281],[-72.0000665,6.2790281],[-72.0000665,5.2684122]]]}"
1538,-0.6426606109256734,112.87184294433135,0.1766066100902559,15285.843021036035,0.49146101249225044,2.2100508401649455,-1.8928729396927169,7538,"{""type"":""Polygon"",""coordinates"":[[[-71.0000672,5.2684122],[-70.0000679,5.2684122],[-70.0000679,6.2790281],[-71.0000672,6.2790281],[-71.0000672,5.2684122]]]}"
1539,-0.7657893269813983,108.08954473926494,0.17883034580188928,15331.105976677889,0.4665885720880065,2.0536106525059727,-1.6227951278792418,7539,"{""type"":""Polygon"",""coordinates"":[[[-70.0000679,5.2684122],[-69.0000686,5.268412199999999],[-69.0000686,6.279028099999999],[-70.0000679,6.2790281],[-70.0000679,5.2684122]]]}"
1540,-0.8245042827442965,89.11217338011825,0.2943215095706621,15348.28227509934,0.45388405654700986,1.157635032277307,-1.0826395042522918,7540,"{""type"":""Polygon"",""coordinates"":[[[-69.0000686,5.268412199999999],[-68.0000693,5.2684122],[-68.0000693,6.2790281],[-69.0000686,6.279028099999999],[-69.0000686,5.268412199999999]]]}"
1541,-0.9174696293688855,181.30930105173871,0.6008561406915384,15255.015984321164,0.5866007401690534,0.22254936513389817,0.20023010186171467,7541,"{""type"":""Polygon"",""coordinates"":[[[-68.0000693,5.2684122],[-67.0000701,5.2684122],[-67.0000701,6.2790281],[-68.0000693,6.2790281],[-68.0000693,5.2684122]]]}"
